_time,humidity,light_lux,sound_avg,sound_db,sound_peak_to_peak,sound_raw,sound_rms,sound_voltage,temperature
2025-05-07 19:28:52.532992-04:00,47.7,2658.07,502.0,9.81,200.0,511.0,503.23,2.45,68.9
2025-05-07 19:28:56.278325-04:00,47.7,2653.79,493.0,9.64,134.0,498.0,494.21,2.41,68.9
2025-05-07 19:29:00.025434-04:00,47.7,2646.06,464.0,9.07,210.0,566.0,466.74,2.27,68.9
2025-05-07 19:29:03.774662-04:00,47.6,2644.02,500.0,9.78,143.0,504.0,500.95,2.44,68.9
2025-05-07 19:29:07.520221-04:00,47.7,2636.29,505.0,9.87,144.0,448.0,505.73,2.47,68.7
2025-05-07 19:29:11.266797-04:00,47.8,2632.01,492.0,9.62,209.0,449.0,493.65,2.4,68.7
2025-05-07 19:29:15.015247-04:00,47.7,2626.52,503.0,9.83,126.0,503.0,503.77,2.46,68.7
2025-05-07 19:29:18.757476-04:00,47.7,2622.24,517.0,10.11,278.0,523.0,518.89,2.53,68.7
2025-05-07 19:29:22.510976-04:00,47.7,2616.74,503.0,9.83,134.0,464.0,503.62,2.46,68.7
2025-05-07 19:29:28.784455-04:00,47.7,2611.45,504.0,9.85,116.0,528.0,504.85,2.46,68.7
2025-05-07 19:29:32.531899-04:00,47.8,2603.72,501.0,9.79,119.0,515.0,501.81,2.45,68.7
2025-05-07 19:29:36.278171-04:00,47.8,2601.67,502.0,9.81,111.0,508.0,502.99,2.45,68.5
2025-05-07 19:29:40.024691-04:00,47.7,2596.18,476.0,9.31,223.0,511.0,478.81,2.33,68.7
2025-05-07 19:29:43.772763-04:00,47.7,2594.14,497.0,9.72,127.0,449.0,498.12,2.43,68.7
2025-05-07 19:29:47.518098-04:00,47.9,2586.41,501.0,9.79,128.0,509.0,501.63,2.45,68.7
2025-05-07 19:29:51.266104-04:00,48.0,2580.91,494.0,9.66,159.0,482.0,494.98,2.41,68.5
2025-05-07 19:29:55.012424-04:00,48.0,2578.87,508.0,9.93,120.0,517.0,508.92,2.48,68.7
2025-05-07 19:29:58.762618-04:00,47.9,2436.39,502.0,9.81,165.0,534.0,502.83,2.45,68.5
2025-05-07 19:30:02.569738-04:00,48.0,2377.7,478.0,9.35,375.0,536.0,490.28,2.34,68.5
2025-05-07 19:30:06.267926-04:00,48.1,2347.48,507.0,9.91,171.0,493.0,508.45,2.48,68.7
2025-05-07 19:30:10.001059-04:00,47.8,2343.76,508.0,9.93,163.0,535.0,509.36,2.48,68.5
2025-05-07 19:30:13.745919-04:00,47.9,2340.74,499.0,9.76,173.0,505.0,500.33,2.44,68.5
2025-05-07 19:30:17.493540-04:00,47.9,2024.34,507.0,9.91,396.0,360.0,517.41,2.48,68.5
2025-05-07 19:30:21.241384-04:00,47.8,2039.01,508.0,9.93,425.0,486.0,517.93,2.48,68.5
2025-05-07 19:30:24.990943-04:00,47.7,2213.56,484.0,9.46,418.0,445.0,491.96,2.37,68.5
2025-05-07 19:30:28.735530-04:00,47.8,2147.74,492.0,9.62,323.0,528.0,497.88,2.4,68.5
2025-05-07 19:30:32.483092-04:00,47.8,1839.81,516.0,10.09,521.0,606.0,532.0,2.52,68.5
2025-05-07 19:30:36.229740-04:00,47.9,2078.66,490.0,9.58,298.0,513.0,495.52,2.39,68.5
2025-05-07 19:30:39.978086-04:00,47.8,2245.1,548.0,10.71,480.0,600.0,558.51,2.68,68.5
2025-05-07 19:30:43.725623-04:00,47.8,2515.77,500.0,9.78,151.0,512.0,501.75,2.44,68.5
2025-05-07 19:30:47.471583-04:00,47.9,2512.89,506.0,9.89,120.0,497.0,507.15,2.47,68.5
2025-05-07 19:30:53.747074-04:00,47.9,2503.11,517.0,10.11,208.0,519.0,519.2,2.53,68.5
2025-05-07 19:30:57.498696-04:00,47.9,2498.83,504.0,9.85,137.0,488.0,505.21,2.46,68.5
2025-05-07 19:31:01.242528-04:00,47.9,2494.55,506.0,9.89,126.0,504.0,506.88,2.47,68.5
2025-05-07 19:31:04.988965-04:00,47.9,2490.27,505.0,9.87,177.0,547.0,506.96,2.47,68.5
2025-05-07 19:31:08.736617-04:00,48.1,2483.75,515.0,10.07,141.0,511.0,516.3,2.52,68.4
2025-05-07 19:31:12.483711-04:00,48.1,2479.47,513.0,10.03,246.0,507.0,515.19,2.51,68.5
2025-05-07 19:31:16.231745-04:00,48.2,2471.74,507.0,9.91,156.0,542.0,508.53,2.48,68.4
2025-05-07 19:31:19.978572-04:00,48.3,2467.46,485.0,9.48,179.0,520.0,486.16,2.37,68.4
2025-05-07 19:31:23.723666-04:00,48.5,2463.18,500.0,9.78,159.0,521.0,501.2,2.44,68.4
2025-05-07 19:31:27.471134-04:00,48.6,2456.66,505.0,9.87,119.0,472.0,506.04,2.47,68.4
2025-05-07 19:31:31.220080-04:00,48.6,2448.94,508.0,9.93,153.0,513.0,509.38,2.48,68.4
2025-05-07 19:31:34.964563-04:00,48.6,2442.42,557.0,10.89,120.0,484.0,558.43,2.72,68.4
2025-05-07 19:31:38.711166-04:00,48.6,2438.14,503.0,9.83,143.0,532.0,504.01,2.46,68.4
2025-05-07 19:31:42.458121-04:00,48.6,2431.62,500.0,9.78,127.0,519.0,500.68,2.44,68.4
2025-05-07 19:31:48.736458-04:00,48.5,2421.85,539.0,10.54,138.0,531.0,540.03,2.63,68.2
2025-05-07 19:31:52.481089-04:00,48.6,2414.12,506.0,9.89,167.0,504.0,507.57,2.47,68.2
2025-05-07 19:31:56.229858-04:00,48.5,2407.61,506.0,9.89,141.0,532.0,507.25,2.47,68.2
2025-05-07 19:31:59.980196-04:00,48.6,2401.09,449.0,8.78,158.0,483.0,450.47,2.19,68.2
2025-05-07 19:32:06.250897-04:00,48.7,2391.32,501.0,9.79,176.0,512.0,502.54,2.45,68.2
2025-05-07 19:32:09.997696-04:00,48.6,2384.8,506.0,9.89,147.0,503.0,507.3,2.47,68.2
2025-05-07 19:32:14.113299-04:00,48.8,2378.28,503.0,9.83,272.0,538.0,506.57,2.46,68.0
2025-05-07 19:32:17.490893-04:00,48.9,2368.33,504.0,9.85,150.0,515.0,504.93,2.46,68.2
2025-05-07 19:32:21.238765-04:00,48.9,2361.81,502.0,9.81,125.0,519.0,503.31,2.45,68.0
2025-05-07 19:32:24.990650-04:00,49.0,2353.06,477.0,9.33,123.0,485.0,478.49,2.33,68.0
2025-05-07 19:32:28.732909-04:00,48.8,2346.55,535.0,10.46,263.0,526.0,538.17,2.61,68.0
2025-05-07 19:32:32.479712-04:00,48.9,2340.03,470.0,9.19,186.0,543.0,472.0,2.3,68.0
2025-05-07 19:32:36.233442-04:00,49.0,2331.28,495.0,9.68,142.0,456.0,496.53,2.42,68.0
2025-05-07 19:32:39.970959-04:00,49.1,2324.77,515.0,10.07,235.0,524.0,516.22,2.52,67.8
2025-05-07 19:32:43.719308-04:00,49.2,2317.04,503.0,9.83,151.0,520.0,503.94,2.46,67.8
2025-05-07 19:32:47.475914-04:00,49.3,2310.53,489.0,9.56,155.0,510.0,490.07,2.39,67.8
2025-05-07 19:32:51.213028-04:00,49.5,2302.8,502.0,9.81,123.0,516.0,503.27,2.45,67.8
2025-05-07 19:32:54.963026-04:00,49.6,2298.52,500.0,9.78,116.0,513.0,501.12,2.44,67.8
2025-05-07 19:32:58.710749-04:00,49.7,2288.56,499.0,9.76,113.0,519.0,499.76,2.44,67.8
2025-05-07 19:33:02.456178-04:00,49.7,2279.81,496.0,9.7,168.0,458.0,497.32,2.42,67.8
2025-05-07 19:33:06.203439-04:00,49.9,2271.06,594.0,11.61,166.0,563.0,596.15,2.9,67.8
2025-05-07 19:33:09.951250-04:00,49.8,2265.76,504.0,9.85,130.0,505.0,505.49,2.46,67.6
2025-05-07 19:33:13.700406-04:00,49.9,2257.01,512.0,10.01,144.0,547.0,513.2,2.5,67.6
2025-05-07 19:33:17.446035-04:00,50.1,2246.03,498.0,9.74,129.0,498.0,499.42,2.43,67.6
2025-05-07 19:33:21.192285-04:00,50.1,2238.48,498.0,9.74,216.0,551.0,499.86,2.43,67.6
2025-05-07 19:33:24.940417-04:00,50.1,2227.5,490.0,9.58,556.0,609.0,526.66,2.39,67.6
2025-05-07 19:33:28.687165-04:00,50.1,2220.99,496.0,9.7,226.0,524.0,498.57,2.42,67.6
2025-05-07 19:33:32.434583-04:00,50.2,2212.24,509.0,9.95,168.0,568.0,510.58,2.49,67.6
2025-05-07 19:33:36.190925-04:00,50.2,2205.72,503.0,9.83,145.0,533.0,504.14,2.46,67.6
2025-05-07 19:33:39.928515-04:00,50.3,2201.44,492.0,9.62,188.0,517.0,493.78,2.4,67.5
2025-05-07 19:33:43.675688-04:00,50.3,2191.48,470.0,9.19,249.0,559.0,476.11,2.3,67.5
2025-05-07 19:33:47.421449-04:00,50.2,2184.96,451.0,8.82,223.0,460.0,455.62,2.2,67.5
2025-05-07 19:33:51.166977-04:00,50.4,2178.45,437.0,8.54,201.0,536.0,440.0,2.14,67.5
2025-05-07 19:33:54.917521-04:00,50.4,2169.7,505.0,9.87,126.0,519.0,506.38,2.47,67.5
2025-05-07 19:33:58.664868-04:00,50.4,2159.74,463.0,9.05,201.0,564.0,467.95,2.26,67.5
2025-05-07 19:34:02.410376-04:00,50.6,2153.23,507.0,9.91,177.0,468.0,508.37,2.48,67.5
2025-05-07 19:34:06.158235-04:00,50.7,2146.71,509.0,9.95,161.0,512.0,509.78,2.49,67.3
2025-05-07 19:34:09.920773-04:00,50.7,2136.75,514.0,10.05,185.0,498.0,515.47,2.51,67.5
2025-05-07 19:34:13.651404-04:00,50.8,2132.47,500.0,9.78,170.0,495.0,502.01,2.44,67.3
2025-05-07 19:34:17.400127-04:00,50.7,2125.95,506.0,9.89,115.0,500.0,507.26,2.47,67.3
2025-05-07 19:34:21.145300-04:00,50.9,2115.99,509.0,9.95,163.0,518.0,509.89,2.49,67.3
2025-05-07 19:34:24.908838-04:00,50.8,2109.48,496.0,9.7,148.0,455.0,497.5,2.42,67.3
2025-05-07 19:34:28.634853-04:00,50.9,2102.96,505.0,9.87,128.0,515.0,506.39,2.47,67.3
2025-05-07 19:34:32.386949-04:00,50.9,2093.0,509.0,9.95,123.0,513.0,509.91,2.49,67.3
2025-05-07 19:34:36.132652-04:00,51.0,2086.49,504.0,9.85,154.0,510.0,504.86,2.46,67.3
2025-05-07 19:34:39.878865-04:00,51.1,2079.97,491.0,9.6,160.0,509.0,492.36,2.4,67.3
2025-05-07 19:34:43.626888-04:00,51.2,2071.22,490.0,9.58,131.0,517.0,491.04,2.39,67.3
2025-05-07 19:34:47.373376-04:00,51.2,2064.71,536.0,10.48,130.0,535.0,536.68,2.62,67.3
2025-05-07 19:34:51.121429-04:00,51.3,2055.96,525.0,10.26,190.0,500.0,526.15,2.57,67.1
2025-05-07 19:34:54.866373-04:00,51.3,2048.42,501.0,9.79,147.0,530.0,501.86,2.45,67.1
2025-05-07 19:34:58.614836-04:00,51.4,2039.67,499.0,9.76,120.0,488.0,499.82,2.44,67.1
2025-05-07 19:35:02.361518-04:00,51.4,2032.13,500.0,9.78,100.0,521.0,501.32,2.44,67.1
2025-05-07 19:35:06.107814-04:00,51.5,2023.38,501.0,9.79,134.0,473.0,501.71,2.45,67.1
2025-05-07 19:35:09.856222-04:00,51.5,2012.39,511.0,9.99,182.0,527.0,512.11,2.5,67.1
2025-05-07 19:35:13.601234-04:00,51.5,2007.09,499.0,9.76,191.0,499.0,500.44,2.44,66.9
2025-05-07 19:35:17.345176-04:00,51.5,2000.57,520.0,10.17,142.0,487.0,521.05,2.54,67.1
2025-05-07 19:35:21.095839-04:00,51.7,1991.82,504.0,9.85,143.0,471.0,505.44,2.46,66.9
2025-05-07 19:35:24.840717-04:00,51.8,1985.31,504.0,9.85,137.0,419.0,504.87,2.46,66.9
2025-05-07 19:35:28.593633-04:00,51.8,1978.79,503.0,9.83,124.0,505.0,503.99,2.46,66.9
2025-05-07 19:35:32.335695-04:00,51.7,1972.28,509.0,9.95,138.0,533.0,509.85,2.49,66.9
2025-05-07 19:35:36.080131-04:00,51.9,1965.76,501.0,9.79,148.0,551.0,502.24,2.45,66.9
2025-05-07 19:35:39.830826-04:00,51.9,1959.25,504.0,9.85,157.0,516.0,505.78,2.46,66.7
2025-05-07 19:35:43.575066-04:00,51.9,1952.73,506.0,9.89,171.0,510.0,507.26,2.47,66.7
2025-05-07 19:35:47.321798-04:00,52.1,1943.98,517.0,10.11,149.0,523.0,518.71,2.53,66.7
2025-05-07 19:35:58.659943-04:00,52.4,1927.87,507.0,9.91,144.0,521.0,508.04,2.48,66.7
2025-05-07 19:36:02.405708-04:00,52.4,1919.12,507.0,9.91,147.0,497.0,508.49,2.48,66.7
2025-05-07 19:36:06.151430-04:00,52.4,1912.61,516.0,10.09,167.0,489.0,517.07,2.52,66.6
2025-05-07 19:36:09.896912-04:00,52.5,1906.09,503.0,9.83,176.0,512.0,504.39,2.46,66.7
2025-05-07 19:36:13.644767-04:00,52.5,1897.34,515.0,10.07,196.0,507.0,516.68,2.52,66.7
2025-05-07 19:36:17.390168-04:00,52.4,1890.82,513.0,10.03,126.0,515.0,514.39,2.51,66.6
2025-05-07 19:36:21.136898-04:00,52.5,1885.51,506.0,9.89,146.0,508.0,507.52,2.47,66.6
2025-05-07 19:36:24.898155-04:00,52.5,1876.76,502.0,9.81,121.0,496.0,503.36,2.45,66.6
2025-05-07 19:36:28.629890-04:00,52.7,1871.45,504.0,9.85,119.0,503.0,505.04,2.46,66.6
2025-05-07 19:36:32.382006-04:00,52.9,1860.47,511.0,9.99,110.0,516.0,511.96,2.5,66.6
2025-05-07 19:36:36.164338-04:00,52.9,1852.93,509.0,9.95,137.0,522.0,509.97,2.49,66.6
2025-05-07 19:36:39.870839-04:00,53.0,1845.38,500.0,9.78,171.0,473.0,501.35,2.44,66.4
2025-05-07 19:36:43.617665-04:00,53.2,1837.83,510.0,9.97,136.0,511.0,510.89,2.49,66.4
2025-05-07 19:36:47.364210-04:00,53.3,1832.51,511.0,9.99,163.0,510.0,511.79,2.5,66.4
2025-05-07 19:36:51.111911-04:00,53.4,1824.97,513.0,10.03,122.0,485.0,513.76,2.51,66.4
2025-05-07 19:36:54.858545-04:00,53.4,1816.22,497.0,9.72,116.0,498.0,498.11,2.43,66.4
2025-05-07 19:36:58.607212-04:00,53.5,1810.9,505.0,9.87,120.0,518.0,506.57,2.47,66.4
2025-05-07 19:37:02.356811-04:00,53.4,1802.15,503.0,9.83,140.0,504.0,504.02,2.46,66.4
2025-05-07 19:37:06.100291-04:00,53.2,1796.83,513.0,10.03,150.0,507.0,513.99,2.51,66.2
2025-05-07 19:37:09.846446-04:00,53.2,1788.08,493.0,9.64,146.0,448.0,494.37,2.41,66.4
2025-05-07 19:37:13.597635-04:00,53.2,1784.98,499.0,9.76,119.0,489.0,500.38,2.44,66.2
2025-05-07 19:37:17.340675-04:00,53.2,1776.23,510.0,9.97,253.0,460.0,513.18,2.49,66.2
2025-05-07 19:37:21.087987-04:00,53.4,1769.71,469.0,9.17,221.0,472.0,473.75,2.29,66.2
2025-05-07 19:37:24.845980-04:00,53.4,1764.38,587.0,11.48,274.0,607.0,590.71,2.87,66.2
2025-05-07 19:37:28.582692-04:00,53.5,1755.64,472.0,9.23,136.0,475.0,473.73,2.31,66.0
2025-05-07 19:37:32.329490-04:00,53.5,1750.31,505.0,9.87,169.0,519.0,505.96,2.47,66.0
2025-05-07 19:37:36.076323-04:00,53.5,1743.79,513.0,10.03,159.0,505.0,514.76,2.51,66.0
2025-05-07 19:37:39.824809-04:00,53.6,1736.23,505.0,9.87,143.0,461.0,506.08,2.47,66.0
2025-05-07 19:37:43.569903-04:00,53.7,1730.89,503.0,9.83,126.0,505.0,503.9,2.46,66.0
2025-05-07 19:37:47.317280-04:00,53.7,1724.37,517.0,10.11,160.0,510.0,518.4,2.53,66.0
2025-05-07 19:37:51.066378-04:00,53.7,1715.62,495.0,9.68,119.0,513.0,496.52,2.42,66.0
2025-05-07 19:37:54.810335-04:00,53.7,1710.29,505.0,9.87,138.0,522.0,506.44,2.47,65.8
2025-05-07 19:37:58.559261-04:00,53.7,1703.76,506.0,9.89,113.0,527.0,506.84,2.47,65.8
2025-05-07 19:38:02.305994-04:00,53.8,1698.42,499.0,9.76,109.0,518.0,500.26,2.44,65.8
2025-05-07 19:38:06.052028-04:00,53.8,1689.68,520.0,10.17,175.0,458.0,521.96,2.54,65.8
2025-05-07 19:38:09.803587-04:00,53.9,1686.55,502.0,9.81,156.0,509.0,503.23,2.45,65.8
2025-05-07 19:38:13.546211-04:00,54.0,1677.81,503.0,9.83,138.0,529.0,504.22,2.46,65.8
2025-05-07 19:38:17.294215-04:00,53.9,1671.28,485.0,9.48,156.0,521.0,486.43,2.37,65.7
2025-05-07 19:38:21.039713-04:00,54.1,1664.76,485.0,9.48,141.0,509.0,486.26,2.37,65.7
2025-05-07 19:38:24.787813-04:00,54.2,1659.41,509.0,9.95,124.0,509.0,509.95,2.49,65.7
2025-05-07 19:38:28.538972-04:00,54.1,1652.89,516.0,10.09,170.0,535.0,517.08,2.52,65.7
2025-05-07 19:38:32.281091-04:00,54.3,1646.36,508.0,9.93,162.0,484.0,508.97,2.48,65.7
2025-05-07 19:38:36.027294-04:00,54.2,1639.84,463.0,9.05,121.0,486.0,464.31,2.26,65.7
2025-05-07 19:38:39.777076-04:00,54.4,1633.31,507.0,9.91,140.0,468.0,508.33,2.48,65.7
2025-05-07 19:38:43.521678-04:00,54.6,1626.78,548.0,10.71,176.0,487.0,548.93,2.68,65.7
2025-05-07 19:38:47.269108-04:00,54.6,1620.26,494.0,9.66,137.0,430.0,495.28,2.41,65.7
2025-05-07 19:38:51.015039-04:00,54.7,1615.95,493.0,9.64,161.0,494.0,494.58,2.41,65.7
2025-05-07 19:38:54.762817-04:00,54.9,1609.42,525.0,10.26,122.0,511.0,526.0,2.57,65.7
2025-05-07 19:38:58.509603-04:00,54.8,1602.9,495.0,9.68,119.0,512.0,495.92,2.42,65.7
2025-05-07 19:39:02.257083-04:00,54.9,1596.37,531.0,10.38,115.0,514.0,532.4,2.6,65.7
2025-05-07 19:39:06.003098-04:00,54.8,1589.84,503.0,9.83,133.0,547.0,504.55,2.46,65.5
2025-05-07 19:39:09.752329-04:00,54.9,1585.53,518.0,10.13,184.0,493.0,519.42,2.53,65.5
2025-05-07 19:39:13.530485-04:00,55.0,1579.0,500.0,9.78,189.0,531.0,502.02,2.44,65.5
2025-05-07 19:39:17.244876-04:00,54.9,1574.69,510.0,9.97,169.0,466.0,511.54,2.49,65.5
2025-05-07 19:39:20.992839-04:00,54.9,1568.16,599.0,11.71,547.0,579.0,614.32,2.93,65.5
2025-05-07 19:39:24.737547-04:00,55.1,1561.63,517.0,10.11,151.0,505.0,518.91,2.53,65.5
2025-05-07 19:39:28.484005-04:00,55.0,1555.11,495.0,9.68,130.0,484.0,496.28,2.42,65.5
2025-05-07 19:39:32.230720-04:00,55.0,1548.58,496.0,9.7,205.0,471.0,499.35,2.42,65.5
2025-05-07 19:39:35.978693-04:00,55.1,1545.42,507.0,9.91,143.0,501.0,508.46,2.48,65.5
2025-05-07 19:39:39.726196-04:00,55.1,1538.89,361.0,7.06,388.0,567.0,372.6,1.76,65.5
2025-05-07 19:39:43.472893-04:00,55.2,1532.36,516.0,10.09,181.0,502.0,517.31,2.52,65.5
2025-05-07 19:39:47.220108-04:00,55.2,1523.62,485.0,9.48,150.0,454.0,486.89,2.37,65.5
2025-05-07 19:39:53.497747-04:00,55.3,1514.98,552.0,10.79,260.0,406.0,555.2,2.7,65.5
2025-05-07 19:39:59.774775-04:00,55.6,1504.13,477.0,9.33,191.0,483.0,479.2,2.33,65.5
2025-05-07 19:40:03.523372-04:00,55.5,1497.59,486.0,9.5,128.0,529.0,486.91,2.38,65.5
2025-05-07 19:40:07.269291-04:00,55.6,1491.06,565.0,11.05,221.0,569.0,567.85,2.76,65.5
2025-05-07 19:40:11.014887-04:00,55.7,1487.89,503.0,9.83,111.0,512.0,504.11,2.46,65.5
2025-05-07 19:40:14.762818-04:00,55.6,1481.35,527.0,10.3,125.0,541.0,527.8,2.58,65.5
2025-05-07 19:40:18.506462-04:00,55.9,1474.82,483.0,9.44,273.0,560.0,484.89,2.36,65.3
2025-05-07 19:40:22.256275-04:00,56.0,1468.28,498.0,9.74,154.0,539.0,499.01,2.43,65.3
2025-05-07 19:40:26.003002-04:00,56.1,1460.6,504.0,9.85,147.0,512.0,504.76,2.46,65.3
2025-05-07 19:40:29.748137-04:00,56.0,1456.27,487.0,9.52,180.0,436.0,489.14,2.38,65.3
2025-05-07 19:40:33.498856-04:00,56.1,1451.94,518.0,10.13,95.0,515.0,519.3,2.53,65.3
2025-05-07 19:40:37.242107-04:00,56.1,1444.27,488.0,9.54,158.0,464.0,489.39,2.39,65.3
2025-05-07 19:40:40.990534-04:00,56.1,1439.94,500.0,9.78,133.0,515.0,500.6,2.44,65.3
2025-05-07 19:40:44.735647-04:00,56.1,1434.46,490.0,9.58,182.0,498.0,491.78,2.39,65.3
2025-05-07 19:40:48.483168-04:00,56.1,1430.13,505.0,9.87,115.0,508.0,505.5,2.47,65.3
2025-05-07 19:40:52.230454-04:00,56.2,1424.66,548.0,10.71,488.0,630.0,566.9,2.68,65.3
2025-05-07 19:40:55.978793-04:00,56.2,1416.98,513.0,10.03,120.0,514.0,514.51,2.51,65.3
2025-05-07 19:40:59.800848-04:00,56.3,1412.65,480.0,9.38,128.0,517.0,481.42,2.35,65.3
2025-05-07 19:41:03.504731-04:00,56.2,1407.18,503.0,9.83,164.0,506.0,504.08,2.46,65.3
2025-05-07 19:41:07.217592-04:00,56.3,1402.85,515.0,10.07,141.0,520.0,516.22,2.52,65.3
2025-05-07 19:41:10.964753-04:00,56.3,1398.51,497.0,9.72,178.0,494.0,498.22,2.43,65.3
2025-05-07 19:41:14.709955-04:00,56.3,1390.84,480.0,9.38,206.0,507.0,480.9,2.35,65.3
2025-05-07 19:41:18.458612-04:00,56.4,1385.36,498.0,9.74,111.0,515.0,499.11,2.43,65.3
2025-05-07 19:41:22.206380-04:00,56.4,1383.23,501.0,9.79,118.0,504.0,502.24,2.45,65.3
2025-05-07 19:41:25.952709-04:00,56.5,1376.62,499.0,9.76,103.0,499.0,500.33,2.44,65.3
2025-05-07 19:41:29.697331-04:00,56.6,1373.35,499.0,9.76,146.0,433.0,501.44,2.44,65.1
2025-05-07 19:41:33.451813-04:00,56.7,1370.09,510.0,9.97,118.0,500.0,511.14,2.49,65.3
2025-05-07 19:41:37.193779-04:00,56.6,1366.82,518.0,10.13,122.0,505.0,519.22,2.53,65.1
2025-05-07 19:41:40.939219-04:00,56.4,1363.55,502.0,9.81,139.0,521.0,503.37,2.45,65.1
2025-05-07 19:41:44.688091-04:00,56.5,1360.28,498.0,9.74,161.0,462.0,499.93,2.43,65.1
2025-05-07 19:41:48.435433-04:00,56.5,1353.67,494.0,9.66,142.0,525.0,495.43,2.41,65.1
2025-05-07 19:41:52.180734-04:00,56.5,1350.4,503.0,9.83,155.0,492.0,503.96,2.46,65.1
2025-05-07 19:41:55.931587-04:00,56.7,1347.13,504.0,9.85,179.0,482.0,505.08,2.46,65.1
2025-05-07 19:41:59.675013-04:00,56.7,1343.86,504.0,9.85,148.0,495.0,504.68,2.46,65.1
2025-05-07 19:42:03.422319-04:00,56.8,1338.39,502.0,9.81,128.0,533.0,502.75,2.45,65.1
2025-05-07 19:42:07.169467-04:00,56.7,1335.12,498.0,9.74,165.0,490.0,499.84,2.43,64.9
2025-05-07 19:42:10.917345-04:00,56.8,1328.51,493.0,9.64,116.0,518.0,493.56,2.41,65.1
2025-05-07 19:42:14.664128-04:00,56.9,1325.24,499.0,9.76,207.0,524.0,502.48,2.44,64.9
2025-05-07 19:42:18.411162-04:00,57.0,1321.97,506.0,9.89,157.0,485.0,507.44,2.47,64.9
2025-05-07 19:42:22.157440-04:00,57.0,1316.5,491.0,9.6,120.0,499.0,492.17,2.4,64.9
2025-05-07 19:42:31.011382-04:00,57.1,1305.55,510.0,9.97,123.0,470.0,511.13,2.49,64.9
2025-05-07 19:42:34.711977-04:00,57.1,1300.08,497.0,9.72,120.0,517.0,497.72,2.43,64.9
2025-05-07 19:42:38.458775-04:00,57.3,1300.16,502.0,9.81,115.0,502.0,502.86,2.45,64.9
2025-05-07 19:42:42.204741-04:00,57.3,1294.68,450.0,8.8,215.0,463.0,453.75,2.2,64.9
2025-05-07 19:42:45.956322-04:00,57.3,1289.21,515.0,10.07,149.0,504.0,516.6,2.52,64.9
2025-05-07 19:42:49.698081-04:00,57.4,1285.94,505.0,9.87,137.0,513.0,506.28,2.47,64.9
2025-05-07 19:42:53.446066-04:00,57.4,1280.47,504.0,9.85,120.0,514.0,504.71,2.46,64.9
2025-05-07 19:42:57.192853-04:00,57.3,1275.0,520.0,10.17,259.0,518.0,522.42,2.54,64.9
2025-05-07 19:43:00.941068-04:00,57.3,1271.73,508.0,9.93,136.0,523.0,509.38,2.48,64.8
2025-05-07 19:43:04.689797-04:00,57.4,1266.25,504.0,9.85,112.0,522.0,504.79,2.46,64.8
2025-05-07 19:43:08.436445-04:00,57.4,1260.78,506.0,9.89,163.0,497.0,506.75,2.47,64.8
2025-05-07 19:43:12.182989-04:00,57.4,1258.65,510.0,9.97,127.0,529.0,511.1,2.49,64.8
2025-05-07 19:43:15.929934-04:00,57.5,1253.18,512.0,10.01,168.0,513.0,513.11,2.5,64.8
2025-05-07 19:43:19.674452-04:00,57.4,1247.71,514.0,10.05,247.0,516.0,516.0,2.51,64.8
2025-05-07 19:43:23.424069-04:00,57.6,1245.58,506.0,9.89,172.0,428.0,508.22,2.47,64.8
2025-05-07 19:43:32.231233-04:00,57.5,1233.57,518.0,10.13,186.0,546.0,519.58,2.53,64.6
2025-05-07 19:43:38.508595-04:00,57.5,1228.17,503.0,9.83,132.0,526.0,504.6,2.46,64.6
2025-05-07 19:43:42.255531-04:00,57.6,1220.49,504.0,9.85,123.0,496.0,505.14,2.46,64.6
2025-05-07 19:43:46.001287-04:00,57.6,1218.36,354.0,6.92,288.0,428.0,361.91,1.73,64.6
2025-05-07 19:43:49.750383-04:00,57.6,1214.02,503.0,9.83,124.0,496.0,504.47,2.46,64.6
2025-05-07 19:43:53.496234-04:00,57.6,1208.55,512.0,10.01,140.0,532.0,513.1,2.5,64.6
2025-05-07 19:43:57.243048-04:00,57.7,1204.21,499.0,9.76,137.0,507.0,500.18,2.44,64.6
2025-05-07 19:44:00.992361-04:00,57.7,1196.54,523.0,10.22,110.0,513.0,524.45,2.56,64.6
2025-05-07 19:44:04.737752-04:00,57.8,1194.39,442.0,8.64,304.0,246.0,452.47,2.16,64.4
2025-05-07 19:44:08.485665-04:00,57.8,1190.05,503.0,9.83,163.0,526.0,504.79,2.46,64.4
2025-05-07 19:44:12.234593-04:00,57.7,1183.51,522.0,10.21,268.0,475.0,524.86,2.55,64.4
2025-05-07 19:44:15.976107-04:00,57.7,1179.16,521.0,10.19,231.0,523.0,522.28,2.55,64.4
2025-05-07 19:44:19.724413-04:00,57.5,1171.5,730.0,14.27,727.0,307.0,775.24,3.57,64.4
2025-05-07 19:44:23.471874-04:00,57.6,1167.15,454.0,8.88,222.0,521.0,457.94,2.22,64.4
2025-05-07 19:44:27.218815-04:00,57.6,1162.8,511.0,9.99,189.0,523.0,512.49,2.5,64.4
2025-05-07 19:44:30.966043-04:00,57.5,1157.33,519.0,10.15,143.0,484.0,520.93,2.54,64.4
2025-05-07 19:44:34.712429-04:00,57.6,1155.18,496.0,9.7,171.0,510.0,497.75,2.42,64.4
2025-05-07 19:44:38.460106-04:00,57.7,1151.9,518.0,10.13,124.0,528.0,518.95,2.53,64.4
